ad_left_x,ad_left_y,ad_left_yaw,ad_left_spdms,ad_left_curv,ad_right_x,ad_right_y,ad_right_yaw,ad_right_spdms,ad_right_curv
534.099351099445,-267.823535119875,-0.675409615621338,11.1111111111111,0.00457402547402197,533.80192791644,-272.401349370602,-0.686552150039895,11.1111111111111,0.00409991377395297
534.966517700834,-268.518219866134,-0.680202788976468,11.1111111111111,0.00435225556638628,534.661300448371,-273.105653349754,-0.690800196872263,11.1111111111111,0.00386300540007528
535.830344616236,-269.217053102002,-0.684750476763341,11.1111111111111,0.00412683736805306,535.517673522925,-273.813601786421,-0.694913917422036,11.1111111111111,0.00362429185533311
536.690984677029,-269.919807629281,-0.689052459276155,11.1111111111111,0.00389825018300967,536.371127180292,-274.525067204757,-0.698694782786134,11.1111111111111,0.00338778940889585
537.548593785667,-270.626258298505,-0.693252063373044,11.1111111111111,0.00366896892601123,537.221884807996,-275.239754339495,-0.702159086632652,11.1111111111111,0.00315548306772897
538.40322862794,-271.336304429833,-0.69706466480992,11.1111111111111,0.00344540382681179,538.070161477632,-275.957384492679,-0.705370190689103,11.1111111111111,0.00292068378092942
539.255150115627,-272.049603752275,-0.700609096574735,11.1111111111111,0.00322094049823546,538.916129507099,-276.677734943385,-0.708380246366908,11.1111111111111,0.00268347742692055
540.104538053302,-272.765918196435,-0.703906834879958,11.1111111111111,0.00299333675094476,539.759925514198,-277.400628624936,-0.711145590967083,11.1111111111111,0.00244792534969385
540.951559265545,-273.485029890041,-0.706970091001333,11.1111111111111,0.00276339805357719,540.601719291779,-278.125852964449,-0.713576414372581,11.1111111111111,0.00221543378456755
541.796373817143,-274.206732962416,-0.709872766139494,11.1111111111111,0.00253402391612711,541.441747711203,-278.853121428158,-0.715755027276809,11.1111111111111,0.00198242290158447
542.639090000526,-274.930885262512,-0.71240949451214,11.1111111111111,0.00230842313674569,542.280189759152,-279.582218311037,-0.717686978541019,11.1111111111111,0.00174762633769635
543.479966496194,-275.657172971925,-0.714698541163453,11.1111111111111,0.00208105780440674,543.117221732737,-280.31293372177,-0.719422370304392,11.1111111111111,0.00151296965603488
544.319178326297,-276.385383619213,-0.716739686460207,11.1111111111111,0.00185144104956064,543.952984405878,-281.045100642117,-0.720824164854103,11.1111111111111,0.00128008622848046
545.156902090298,-277.115305758087,-0.718562136747056,11.1111111111111,0.00162063788233746,544.787719923179,-281.77843842132,-0.721974738157337,11.1111111111111,0.00104843274711321
545.993294268727,-277.846753439072,-0.720131656650401,11.1111111111111,0.00139076341068401,545.621611153546,-282.512736160681,-0.722874310048442,11.1111111111111,0
546.828537422933,-278.579512976612,-0.721407564212615,11.1111111111111,0.00116270106688474,546.454841517325,-283.24778376941,-0.723535001057253,11.1111111111111,0
547.66284498145,-279.313337625741,-0.722434582128186,11.1111111111111,0,547.287586075259,-283.983381739017,-0.72392236932497,11.1111111111111,0
548.496398472751,-280.048018757422,-0.723212490777851,11.1111111111111,0,548.120045630821,-284.719302238793,-0.724057340269197,11.1111111111111,0
549.329380218031,-280.783348113697,-0.723752085382239,11.1111111111111,0,548.952405853413,-285.455335091926,-0.724065850398988,11.1111111111111,0
550.161965074115,-281.519126845789,-0.724014089754181,11.1111111111111,0,549.784759812304,-286.191375028582,-0.724065850398775,11.1111111111111,0
550.994357129038,-282.255123697615,-0.724065562235176,11.1111111111111,0,550.617113771195,-286.927414965239,-0.72406585039892,11.1111111111111,0
551.826711300029,-282.991163394418,-0.724065850398814,11.1111111111111,0,551.449467730085,-287.663454901895,-0.724065850398881,11.1111111111111,0
552.65906525892,-283.727203331074,-0.724065850398881,11.1111111111111,0,552.281821688976,-288.399494838552,-0.724065850398775,11.1111111111111,0
553.491419217811,-284.463243267731,-0.724065850398881,11.1111111111111,0,553.114175647867,-289.135534775208,-0.724065850398881,11.1111111111111,0
554.323773176702,-285.199283204387,-0.724065850398843,11.1111111111111,0,553.946529606758,-289.871574711865,-0.724065850398949,11.1111111111111,0
555.156127135593,-285.935323141044,-0.724065850398814,11.1111111111111,0,554.778883565649,-290.607614648521,-0.724065850398814,11.1111111111111,0
555.988481094484,-286.6713630777,-0.724065850399026,11.1111111111111,0,555.61123752454,-291.343654585178,-0.724065850398881,11.1111111111111,0
556.820835053374,-287.407403014357,-0.724065850398737,11.1111111111111,0,556.443591483431,-292.079694521834,-0.724065850398881,11.1111111111111,0
557.653189012265,-288.143442951013,-0.724065850398881,11.1111111111111,0,557.275945442321,-292.815734458491,-0.724065850398881,11.1111111111111,0
558.485542971156,-288.879482887669,-0.724065850398881,11.1111111111111,0,558.108299401212,-293.551774395147,-0.724065850398814,11.1111111111111,0
559.317896930047,-289.615522824326,-0.724065850398881,11.1111111111111,0,558.940653360103,-294.287814331804,-0.724065850398881,11.1111111111111,0
560.150250888938,-290.351562760982,-0.72406585039892,11.1111111111111,0,559.773007318994,-295.02385426846,-0.724065850398881,11.1111111111111,0
560.982604847829,-291.087602697639,-0.724065850398775,11.1111111111111,0,560.605361277885,-295.759894205117,-0.724065850398881,11.1111111111111,0
561.81495880672,-291.823642634295,-0.724065850398843,11.1111111111111,0,561.437715236776,-296.495934141773,-0.724065850398843,11.1111111111111,0
562.64731276561,-292.559682570952,-0.72406585039892,11.1111111111111,0,562.270069195667,-297.23197407843,-0.72406585039892,11.1111111111111,0
563.479666724501,-293.295722507608,-0.724065850398881,11.1111111111111,0,563.102423154558,-297.968014015086,-0.724065850398775,11.1111111111111,0
564.312020683392,-294.031762444265,-0.724065850398843,11.1111111111111,0,563.934777113448,-298.704053951743,-0.72406585039892,11.1111111111111,0
565.144374642283,-294.767802380921,-0.724065850398881,11.1111111111111,0,564.767131072339,-299.440093888399,-0.724065850398881,11.1111111111111,0
565.976728601174,-295.503842317578,-0.72406585039892,11.1111111111111,0,565.59948503123,-300.176133825056,-0.724065850398843,11.1111111111111,0
566.809082560065,-296.239882254234,-0.724065850398843,11.1111111111111,0,566.431838990121,-300.912173761712,-0.724065850398775,11.1111111111111,0
567.641436518956,-296.975922190891,-0.724065850398814,11.1111111111111,0,567.264192949012,-301.648213698368,-0.72406585039892,11.1111111111111,0
568.473790477846,-297.711962127547,-0.724065850398805,11.1111111111111,0,568.096546907903,-302.384253635025,-0.724065850398949,11.1111111111111,0
569.306144436737,-298.448002064204,-0.724065850398958,11.1111111111111,0,568.928900866794,-303.120293571681,-0.724065850398814,11.1111111111111,0
570.138498395628,-299.18404200086,-0.724065850398881,11.1111111111111,0,569.761254825685,-303.856333508338,-0.724065850385656,11.1111111111111,0
570.970852354519,-299.920081937517,-0.724065850398775,11.1111111111111,0,570.593608784585,-304.592373444983,-0.724113665037401,11.1111111111111,0
571.80320631341,-300.656121874173,-0.724065850398881,11.1111111111111,0,571.425927546829,-305.328453177546,-0.724904104968366,11.1111111111111,0.00156448894582815
572.635560272301,-301.39216181083,-0.724067060219003,11.1111111111111,0,572.257664131528,-306.065190497666,-0.727194178950291,11.1111111111111,0.00250057188464289
573.467913340712,-302.128202754482,-0.724325192814361,11.1111111111111,0.00114115805687376,573.087711098126,-306.803830395083,-0.731180198716615,11.1111111111111,0.00365444815462014
574.300076359655,-302.864458508434,-0.725772329690447,11.1111111111111,0.00193353784300772,573.914806697492,-307.545772508106,-0.736605907279971,11.1111111111111,0.00496453317312729
