iteration,expert feature,trajectory feature,feature norm,weights,cal_expert_idx,expert likeness,mean expert likeness,likelihood
43,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28932355  0.22648414 -0.00644187  0.01430162  0.1139655   0.83264741
  0.00129156  0.09061894  0.0013214   0.09463437]",0.17427713011210993,"[-0.56814009 -0.42229094 -1.13228118 -1.77699703 -1.91997332  0.83490934
  0.37814391 -2.02403592 -1.23257778 -1.98360913]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.16062276417889787, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.07288881499189216,-4.431775430627758
44,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28930085  0.22646885 -0.00668818  0.0141069   0.11302362  0.83265974
  0.00128293  0.09002198  0.00130983  0.09386572]",0.1729274915790796,"[-0.53818866 -0.38821937 -1.1243672  -1.81181589 -1.96222526  0.81831673
  0.38429537 -2.0666583  -1.22916302 -2.02539925]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.16062276417889787, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.07288881499189216,-4.427657648917719
45,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28927966  0.22645475 -0.00691145  0.01391696  0.11210014  0.83267182
  0.00127447  0.08944133  0.00129849  0.09311545]",0.1716084477526151,"[-0.50746519 -0.3539453  -1.11512537 -1.84620563 -2.00427298  0.80105861
  0.38867051 -2.1091089  -1.22464525 -2.06698335]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.16062276417889787, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.07288881499189216,-4.42366076618512
46,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28925986  0.22644176 -0.00711337  0.0137316   0.11119439  0.83268365
  0.00126618  0.08887625  0.00128738  0.09238278]",0.17031869969128,"[-0.47608959 -0.31959871 -1.10461568 -1.88016929 -2.04611869  0.78323735
  0.39145439 -2.15139137 -1.21909114 -2.10836469]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.16062276417889787, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.07288881499189216,-4.419781099033624
47,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28924137  0.22642979 -0.00729556  0.01355064  0.11030573  0.83269524
  0.00125806  0.08832602  0.00127649  0.09166698]",0.16905703399912508,"[-0.44417676 -0.28530291 -1.09289791 -1.91370995 -2.08776463  0.76495193
  0.3928449  -2.19350934 -1.21256803 -2.14954652]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.16062276417889787, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.07288881499189216,-4.416015223480745
48,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28922408  0.22641878 -0.00745952  0.0133739   0.10943359  0.83270659
  0.0012501   0.08778997  0.00126582  0.09096738]",0.1678223162067655,"[-0.41183651 -0.25117456 -1.08003136 -1.94683075 -2.12921303  0.74629766
  0.39304839 -2.23546643 -1.20514368 -2.19053207]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.412359949153827
49,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28920791  0.22640865 -0.00760672  0.01320123  0.10857741  0.83271771
  0.0012423   0.08726746  0.00125537  0.09028332]",0.16661348451598032,"[-0.37917353 -0.21732373 -1.06607451 -1.97953484 -2.17046613  0.72736599
  0.39227536 -2.27726617 -1.19688587 -2.23132455]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.4088122957396285
50,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28919278  0.22639933 -0.00773851  0.01303246  0.10773666  0.83272859
  0.00123466  0.08675787  0.00124513  0.08961419]",0.16542954394370712,"[-0.34628737 -0.18385397 -1.05108482 -2.01182541 -2.21152615  0.70824425
  0.39073649 -2.31891206 -1.18786215 -2.27192717]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.4053694716437475
51,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.2891786   0.22639076 -0.00785618  0.01286745  0.10691087  0.83273924
  0.00122719  0.08626064  0.00123511  0.0889594 ]",0.1642695608838382,"[-0.3132725  -0.15086231 -1.0351185  -2.04370564 -2.25239532  0.68901559
  0.38863878 -2.36040753 -1.17813957 -2.31234308]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.4020288547833575
52,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.2891653   0.22638287 -0.00796092  0.01270607  0.10609958  0.83274966
  0.00121987  0.08577522  0.00122531  0.08831842]",0.16313265809171199,"[-0.28021837 -0.1184393  -1.01823033 -2.07517874 -2.29307584  0.66975875
  0.38618208 -2.40175596 -1.1677844  -2.35257538]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.398787975410232
53,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28915282  0.22637563 -0.00805386  0.01254819  0.10530234  0.83275985
  0.00121272  0.0853011   0.00121572  0.08769072]",0.16201801008614355,"[-0.24720942 -0.08666903 -1.0004735  -2.10624789 -2.33356991  0.65054805
  0.38355589 -2.44296061 -1.1568619  -2.39262715]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.395644500839536
54,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28914109  0.22636896 -0.00813605  0.01239369  0.10451876  0.83276981
  0.00120572  0.08483779  0.00120634  0.0870758 ]",0.1609248389566272,"[-0.21432521 -0.05562913 -0.98189953 -2.13691629 -2.3738797   0.63145322
  0.38093645 -2.48402471 -1.14543609 -2.4325014 ]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.3925962219428705
55,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28913005  0.22636283 -0.00820848  0.01224245  0.10374843  0.83277954
  0.00119888  0.08438484  0.00119717  0.08647321]",0.15985241055831187,"[-0.1816405  -0.02539078 -0.9625581  -2.1671871  -2.41400736  0.61253937
  0.37848433 -2.52495138 -1.13356956 -2.47220109]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.389641041251244
56,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28911964  0.22635719 -0.00827205  0.01209438  0.10299099  0.83278905
  0.00119219  0.08394181  0.00118822  0.0858825 ]",0.15880003107388288,"[-0.1492253   0.00398127 -0.94249705 -2.19706348 -2.45395502  0.59386694
  0.37634228 -2.56574366 -1.12132328 -2.51172913]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.38677696250527
57,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28910982  0.22635199 -0.0083276   0.01194936  0.10224609  0.83279834
  0.00118566  0.08350828  0.00117946  0.08530325]",0.15776704391909427,"[-0.11714498  0.03242871 -0.92176229 -2.22654857 -2.49372478  0.57549165
  0.37463365 -2.60640451 -1.10875638 -2.55108835]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.384002081486286
58,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28910052  0.2263472  -0.00837593  0.0118073   0.10151338  0.83280741
  0.00117927  0.08308388  0.00117091  0.08473506]",0.15675282696702514,"[-0.08546037  0.05989962 -0.90039777 -2.25564546 -2.53331873  0.55746445
  0.37346117 -2.64693681 -1.09592607 -2.59028154]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.381314577963336
59,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28909172  0.22634278 -0.00841776  0.01166811  0.10079256  0.83281627
  0.00117304  0.08266824  0.00116255  0.08417755]",0.15575679006497503,"[-0.05422782  0.08634849 -0.87844548 -2.28435724 -2.5727389   0.53983159
  0.37290627 -2.68734333 -1.08288743 -2.62931141]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.37871270859707
60,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28908336  0.2263387  -0.00845374  0.0115317   0.1000833   0.83282493
  0.00116694  0.082261    0.00115438  0.08363038]",0.15477837281716364,"[-0.02349932  0.11173613 -0.85594542 -2.31268698 -2.61198734  0.52263455
  0.37302891 -2.72762677 -1.06969329 -2.66818062]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.376194800652083
61,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28907541  0.22633492 -0.00848449  0.01139799  0.09938532  0.83283339
  0.00116098  0.08186185  0.0011464   0.08309319]",0.15381704260605758,"[ 0.0066774   0.13602964 -0.83293565 -2.34063769 -2.65106602  0.5059101
  0.3738678  -2.76778974 -1.05639416 -2.70689175]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.3737592463833685
62,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28906783  0.22633142 -0.00851059  0.01126689  0.09869834  0.83284165
  0.00115515  0.08147047  0.0011386   0.08256566]",0.15287229282523757,"[ 0.03625882  0.1592023  -0.8094523  -2.36821236 -2.68997692  0.48969034
  0.37544113 -2.80783476 -1.04303807 -2.74544734]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.37140449797927
63,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28906059  0.22632816 -0.00853253  0.01113833  0.09802208  0.83284973
  0.00114946  0.08108657  0.00113097  0.08204749]",0.15194364129729115,"[ 0.06520552  0.18123351 -0.78552956 -2.39541396 -2.72872197  0.4740028
  0.37774772 -2.84776426 -1.02967051 -2.78384983]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.369129062961297
64,"[ 2.89728073e-01  2.26750583e-01 -5.05450654e-05  4.79148806e-09
  1.36476136e-04  8.33340981e-01  1.70215969e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[ 0.28905365  0.22632514 -0.0085508   0.01101223  0.09735628  0.83285764
  0.00114388  0.08070989  0.0011235   0.08153838]",0.15103062885128532,"[ 0.09348204  0.20210861 -0.76119981 -2.42224542 -2.76730308  0.45887045
  0.38076847 -2.8875806  -1.01633439 -2.82210163]","[array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([ 60, 106,  83]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62]), array([75, 64, 62])]","[1.2084952854814081e-11, 6.646798728116969e-12, 2.0071581757465187e-09, 0.00010186903921839793, 0.004054327464644138, 0.00700085259815278, 0.010491510380322996, 0.01413102960252811, 0.014068360393677377, 0.15903386687863957, 0.15632144458272876, 0.15155145762158898, 0.14847391360675347, 0.14390810513760177, 0.13770375097026624]",0.0631226993534675,-4.366931499959324
